37230,40,-1008,-36
37433,32,-1020,-32
37534,28,-1040,-24
37635,16,-1024,-20
37736,12,-1020,-20
37837,32,-1032,-24
37939,36,-1048,-32
38040,28,-988,-28
38141,24,-964,-36
38243,32,-1032,-32
38344,20,-1036,-28
38446,16,-976,-32
38547,28,-1028,-36
38649,32,-1044,-16
38750,36,-980,-20
38852,36,-960,-40
38953,28,-1000,-24
39054,32,-1040,-32
39156,24,-1020,-20
39257,20,-1016,-20
39357,20,-1036,-28
39459,32,-1016,-20
39560,24,-976,-52
39663,28,-972,-32
39765,36,-1024,-28
39866,24,-1044,-32
39968,20,-1012,-28
40069,20,-1012,-28
40170,32,-1044,-28
40272,36,-1020,-32
40373,32,-980,-24
40473,24,-984,-28
40574,36,-1024,-32
40676,28,-1036,-24
40777,20,-1008,-28
40879,32,-1016,-28
40980,32,-1040,-32
41081,40,-1016,-28
41183,32,-980,-24
41284,24,-1012,-32
41386,36,-1044,-32
41487,24,-1028,-12
41588,16,-1004,-36
41690,28,-1024,-28
41791,36,-1032,-28
41893,36,-1000,-32
41995,28,-980,-28
42096,32,-1008,-32
42198,28,-1028,-16
42299,28,-1020,-32
42401,24,-1012,-20
42503,28,-1044,-24
42604,32,-1028,-32
42706,36,-992,-24
42807,32,-984,-32
42909,32,-1016,-12
43010,32,-1036,-36
43111,16,-1020,-28
43211,20,-1008,-28
43312,24,-1016,-28
43414,36,-1036,-32
43515,36,-900,-36
43617,20,-972,-36
43718,28,-1044,-40
43819,20,-1056,-36
43919,8,-1124,28
44020,24,-1044,-32
44121,32,-1060,-32
44223,36,-1020,-32
44324,32,-976,-24
44426,32,-1004,-32
44527,20,-1024,-28
44629,20,-1020,-28
44730,20,-1016,-32
44831,32,-1020,-24
44933,36,-1028,-28
45034,28,-1004,-28
45136,32,-980,-28
45237,32,-1004,-20
45340,24,-1032,-28
45441,20,-1020,-24
45543,20,-1004,-24
45644,32,-1036,-28
45746,28,-1020,-20
45847,40,-980,-24
45948,24,-988,-32
46050,32,-1020,-36
46151,28,-1032,-32
46253,16,-1024,-32
46354,24,-1028,-36
46455,28,-1044,-36
46557,36,-1020,-36
46658,32,-984,-28
46758,20,-988,-36
46859,28,-1020,-32
46960,28,-1024,-28
47062,20,-1020,-32
47163,24,-1020,-28
47265,32,-1020,-24
47366,36,-1004,-32
47467,20,-980,-28
47569,28,-1000,-36
47670,24,-1028,-36
47770,20,-1036,-20
47871,28,-1012,-32
47973,28,-1012,-32
48075,36,-1024,-24
48176,32,-1000,-28
48278,24,-988,-32
48379,28,-1016,-20
48480,28,-1032,-32
48582,16,-1016,-28
48682,28,-1016,-28
48784,28,-1020,-32
48885,32,-1020,-24
48987,36,-988,-28
49089,24,-988,-28
49190,24,-1012,-28
49292,24,-1020,-36
49393,8,-1044,20
49495,32,-1040,-32
49597,28,-1016,-40
49697,36,-1036,-32
49799,32,-992,-28
49900,32,-980,-32
50002,28,-1028,-32
50103,24,-1012,-28
50204,20,-1000,-36
